_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PostalCode,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,cwelcc_flag,Longitude,Latitude
735,12938,Plasp Mother Cabrini Catholic School,Non Profit Agency,720 RENFORTH DR,M9C,Catholic Elementary School,Mother Cabrini Catholic School,0,0,0,0,30,30,Y,Y,-79.586033917,43.663664434
736,12941,The Orchard Montessori School,Commercial Agency,375 DOVERCOURT RD,M6J,Other,Old Orchard Public School,0,0,40,0,30,70,N,N,-79.425194329,43.652331833
737,12955,Kingston Road East Early Learning And Child Care Centre,Public (City Operated) Agency,3392 KINGSTON RD,M1M,Low Rise Apartment,,10,20,24,0,0,54,Y,Y,-79.2202926794,43.7362052613
738,12981,Islington Village Childcare Centre,Commercial Agency,112 JUTLAND RD,M8Z,Office Building,,20,30,40,13,0,103,N,Y,-79.5181701987,43.6290249358
739,12988,Ola Day Care Inc.,Commercial Agency,2211 DUNDAS ST W,M6R,Office Building,Ola Day Care Inc.,0,15,21,0,0,36,N,N,-79.4520027662,43.6536665172
740,12989,St. Wilfred Ymca,Non Profit Agency,1685 FINCH AVE W,M3J,Catholic Elementary School,St. Wilfrid Catholic School,0,0,0,26,30,56,Y,Y,-79.502594114,43.760045944
741,12990,John English Ymca,Non Profit Agency,95 MIMICO AVE,M8V,Public Elementary School,John English Jms Public School,0,0,0,26,30,56,Y,Y,-79.4944212654,43.6118643072
742,12991,St. Timothy Ymca Child Care,Non Profit Agency,25 ROCHELLE CRES,M2J,Catholic Elementary School,St. Timothy's Catholic School,0,0,0,26,45,71,Y,Y,-79.351038232,43.774938653
743,12992,N.Y.A.D. Cedar Drive,Non Profit Agency,21 GATESVIEW AVE,M1J,Public Elementary School,Cedar Drive Junior Public School,0,0,0,26,30,56,Y,Y,-79.2150541311,43.745861417
744,12993,N.Y.A.D. Mason Road,Non Profit Agency,78 MASON RD,M1M,Public Elementary School,Mason Road Junior Public School,0,0,0,26,30,56,Y,Y,-79.225654595,43.739056437
745,13000,Heritage Child Care & Early Learning - Milliken Site,Non Profit Agency,130 PORT ROYAL TRAIL,M1V,Public Elementary School,Milliken Public School,0,0,0,26,45,71,Y,Y,-79.2885001663,43.816595158
746,13001,Fraser Mustard Early Learning Centre,Non Profit Agency,82 THORNCLIFFE PARK DR,M4H,Public Elementary School,Fraser Mustard Early Learning Academy,20,20,48,60,0,148,Y,Y,-79.343551236,43.705577747
747,13002,Rosethorn Before And After School Program,Non Profit Agency,2 REMINGTON DR,M9A,Public Elementary School,Rosethorn Junior Public School,0,0,0,39,90,129,Y,Y,-79.539451859,43.660156608
748,13005,Le Petit Chaperon Rouge - Richview,Non Profit Agency,59 CLEMENT RD,M9R,Catholic Elementary (French),Ecole Elementaire Catholique Etobicoke,6,15,24,26,60,131,Y,Y,-79.559809173,43.679263828
749,13007,Community Centre 55 -Ted Reeves Arena,Non Profit Agency,175 MAIN ST,M4E,Other,,0,15,24,0,0,39,Y,Y,-79.2992759798,43.6846106231
750,13012,Top Mandarin Day Care Centre,Commercial Agency,3143 SHEPPARD AVE E,M1T,Place of Worship,Grace Point Baptist Church,0,25,24,0,0,49,N,Y,-79.316009444,43.776496382
751,13016,Gan Shalom Preschool (Op: Chabad On The Avenue),Non Profit Agency,157 FALKIRK ST,M5M,Church,,0,40,56,0,0,96,N,Y,-79.4278724269,43.7308510368
752,13028,Garderie Du Cercle De L'Amitie - Etobicoke,Non Profit Agency,30 THISTLE DOWN BLVD,M9V,Public Elementary (French),Ãcole ÃlÃ©mentaire Saint-NoÃ«l-Chabanel,0,10,16,26,30,82,Y,Y,-79.5607642348,43.736784243
753,13045,Our Lady Of Victory School Age Ymca,Non Profit Agency,70 GUESTVILLE AVE,M6N,Catholic Elementary School,Our Lady Of Victory Catholic School,0,0,0,26,60,86,Y,Y,-79.489830093,43.683661004
754,13050,Brightpath Academy -- The Beach,Commercial Agency,1925 QUEEN ST E,M4L,Other,,20,45,46,0,0,111,N,Y,-79.3039737666,43.6689860393
755,13063,Liberty Preparatory School Inc.,Commercial Agency,181 CARLAW AVE,M4M,Other,,0,15,24,0,0,39,N,N,-79.340095682,43.661672156
756,13066,Sunnyside - Keele,Commercial Agency,236 KEELE ST,M6P,House,Sunnyside Day Care,10,15,8,0,0,33,N,Y,-79.4627669397,43.6605372027
757,13070,Caterpillar & Co,Commercial Agency,55 CHAUNCEY AVE,M8Z,Industrial Building,Caterpillar & Company,10,25,24,0,0,59,N,Y,-79.5264565934,43.6366370251
758,13073,Angelic Treasures Christian Daycare,Commercial Agency,155 GORDON BAKER RD,M2H,Other,,20,30,39,0,0,89,N,Y,-79.344046985,43.804460612
759,13079,Westown Early Learning And Child Care Centre,Public (City Operated) Agency,3101 WESTON RD,M9M,High Rise Apartment,,10,10,16,0,0,36,Y,Y,-79.537225843,43.733312244
760,13094,Castle Park Playschool,Commercial Agency,1971 QUEEN ST E,M4L,Other,,0,0,0,20,34,54,N,N,-79.3011872316,43.6694959423
761,13104,General Mercer Early Learning Centre,Non Profit Agency,30 TURNBERRY AVE,M6N,Public Elementary School,General Mercer Public School,10,15,24,26,30,105,Y,Y,-79.464022984,43.678930666
762,13105,St. Marcellus Early Learning Centre,Non Profit Agency,15 DENFIELD ST,M9R,Catholic Elementary School,St. Marcellus Catholic School,0,0,16,13,30,59,Y,Y,-79.554224951,43.679791933
763,13109,Perth Avenue Early Learning Centre,Non Profit Agency,14 RUSKIN AVE,M6P,Public Elementary School,Perth Avenue Public School,0,15,24,65,60,164,Y,Y,-79.45241969,43.662831362
764,13110,Carleton Village Early Learning Centre,Non Profit Agency,315 OSLER ST,M6N,Public Elementary School,Carleton Village Public School North,10,15,16,52,60,153,Y,Y,-79.460028798,43.672352804
765,13111,St. Fidelis Early Learning Centre,Non Profit Agency,9 BANNERMAN ST,M6L,Catholic Elementary School,St Fidelis Catholic School,0,0,24,26,30,80,Y,Y,-79.48530651,43.717161523
766,13120,St. Edward Ymca,Non Profit Agency,1 BOTHAM RD,M2N,Catholic Elementary School,St. Edward Catholic School,0,0,0,26,30,56,Y,Y,-79.413547178,43.753400734
767,13122,Indian Road Crescent School Age Ymca,Non Profit Agency,285 INDIAN ROAD CRES,M6P,Public Elementary School,Indian  Road Crescent Junior Public School,0,0,0,39,75,114,Y,Y,-79.460077902,43.662528729
768,13123,Forest Manor Ymca,Non Profit Agency,25 FOREST MANOR RD,M2J,Public Elementary School,Forest Manor Public School,0,0,0,39,60,99,Y,Y,-79.3430668,43.771042734
769,13124,Network Child Care Services - St. Maria Goretti,Non Profit Agency,21 KENMARK BLVD,M1K,Catholic Elementary School,St. Maria Goretti Catholic School,0,0,0,13,45,58,Y,Y,-79.2659253097,43.7298439158
770,13126,Plasp Kingsview Village Junior School,Non Profit Agency,1 YORK RD,M9R,Public Elementary School,Kingsview Village Junior School,0,0,0,13,30,43,Y,Y,-79.550789124,43.697866656
771,13127,Plasp James S Bell Junior Middle School,Non Profit Agency,90 THIRTY FIRST ST,M8W,Public Middle School,James S. Bell Junior Middle School,0,0,0,13,15,28,Y,Y,-79.5301917,43.59435422
772,13129,St. Brendan Kindergarten Before & After School Program,Non Profit Agency,186 CENTENNIAL RD,M1C,Catholic Elementary School,St. Brendan Catholic School,0,0,0,39,0,39,Y,Y,-79.149250549,43.782546949
773,13130,Parkdale Childcare Centre,Non Profit Agency,78 SEAFORTH AVE,M6K,Public Elementary School,Parkdale Jr And Sr Public School,0,15,22,52,60,149,Y,Y,-79.436798578,43.643187286
774,13131,Daystrom Childcare Centre,Non Profit Agency,25 DAYSTROM DR,M9M,Public Elementary School,Daystrom Public School,0,0,0,26,45,71,Y,Y,-79.5469665904,43.7479555189
775,13132,Rainbow's End Day Care Satellite,Non Profit Agency,33 LAMBERTON BLVD,M3J,Public Elementary School,Lamberton Public School,0,0,0,26,30,56,Y,Y,-79.5028277727,43.7536628918
776,13133,Community Centre 55-Adam Beck,Non Profit Agency,400 SCARBOROUGH RD,M4E,Public Elementary School,Adam Beck Es,0,0,0,52,120,172,Y,Y,-79.288491094,43.6831603952
777,13136,Growing Tykes Learning Centre,Non Profit Agency,112 SEDGEMOUNT DR,M1H,Public Elementary School,William Tredway Jr. Public School,0,0,0,26,30,56,Y,Y,-79.235265936,43.765033217
778,13144,Le Petit Chaperon Rouge - Jones,Non Profit Agency,343 JONES AVE,M4J,Catholic Elementary (French),Ãcole ÃlÃ©mentaire Catholique Du Bon-Berger,0,30,46,52,0,128,Y,Y,-79.3367397,43.672626463
779,13145,Garderie Du Soleil Levant,Non Profit Agency,116 CORNELIUS PKY,M6L,Public Elementary (French),Ãcole ÃlÃ©mentaire Mathieu-Da-Costa,10,15,24,26,30,105,Y,Y,-79.475534704,43.717827929
780,13146,Les Merveilles Du Monde,Non Profit Agency,150 CARNFORTH RD,M4A,Public Elementary (French),Ecole Elementaire Jeanne-Lajoie,0,15,24,52,60,151,Y,Y,-79.321494567,43.734496769
781,13162,Absorbent Minds 2,Commercial Agency,20 OLD KINGSTON RD,M1E,Other,,0,0,24,0,0,24,N,N,-79.1837282433,43.7752991539
782,13163,Aspiring Academics Preschool Inc.,Commercial Agency,262 WOODFIELD RD,M4L,Other,,6,9,16,0,0,31,N,Y,-79.323952913,43.671108198
783,13164,Vincent Massey Childcare Center (521909 Ontario Ltd.),Commercial Agency,432 HORNER AVE,M8W,Purpose Built,Community Centre,0,40,72,0,0,112,Y,N,-79.538033399,43.603664412
784,13176,Odyssey Montessori School,Non Profit Agency,256 CHRISTIE ST,M6G,Other,,0,10,47,0,0,57,N,N,-79.4214626124,43.6706454395
785,13180,Angelgate Daycare Ltd. 230 Jane Street,Commercial Agency,230 JANE ST,M6S,Commercial Building,Commercial Building,0,15,0,0,9,24,N,Y,-79.4869871313,43.6548561278
786,13181,Angelgate Daycare Ltd. 232 Jane Street,Commercial Agency,232 JANE ST,M6S,Commercial Building,Commercial Building,0,0,16,0,0,16,N,Y,-79.4869965472,43.6548768689
787,13182,Brightpath Academy - Leaside,Commercial Agency,235 MCRAE DR,M4G,Other,,20,33,54,0,0,107,N,Y,-79.3646240418,43.7088021667
788,13183,Mighty Kids,Commercial Agency,14 VERRAL AVE,M4M,Other,,6,15,22,0,0,43,N,Y,-79.341320616,43.661353969
789,13189,Play Loft,Commercial Agency,583 DANFORTH AVE,M4K,Other,,0,15,48,24,30,117,N,Y,-79.3465248609,43.678391973
790,13191,Curious Caterpillars - Petman Avenue,Commercial Agency,87 PETMAN AVE,M4S,Other,,20,25,32,0,0,77,N,Y,-79.384511939,43.709057677
791,13216,Weybourne School,Commercial Agency,54 LAWRENCE AVE E,M4N,House,,0,0,11,0,0,11,N,Y,-79.3992705702,43.7259568085
792,13218,Brightpath Eglinton,Commercial Agency,5535 EGLINTON AVE W,M9C,Office Building,Centennial Building Court,20,45,96,0,0,161,N,Y,-79.6023652026,43.6512058012
793,13221,Parkway Forest Ymca,Non Profit Agency,55 FOREST MANOR RD,M2J,Community/Rec Centre - City,Parkway Forest Community Recreation Centre,10,30,40,0,0,80,Y,Y,-79.343894372,43.772537323
794,13222,Montessori Education Centre,Commercial Agency,16 THORNCLIFFE PARK DR,M4H,Community/Recreation Centre,,0,5,24,0,0,29,N,N,-79.3474112894,43.7040689331
795,13236,Engaging Minds Child Care,Commercial Agency,29 GERVAIS DR,M3C,Office Building,,10,15,16,0,0,41,N,Y,-79.336822409,43.7247498292
796,13241,Kids & Company Scotia Plaza,Commercial Agency,104 YONGE ST,M5C,Other,,10,30,24,0,0,64,N,Y,-79.378491127,43.64997617
797,13242,Oakridge Junior  Playcare,Non Profit Agency,110 BYNG AVE,M1L,Public Elementary School,Oakridge Jr. Public Shcool,0,0,0,26,30,56,Y,Y,-79.281588756,43.695467597
798,13244,Kreative Kids Terry Fox,Non Profit Agency,185 WINTERMUTE BLVD,M1W,Public Elementary School,Terry Fox Public School,0,0,0,13,30,43,Y,Y,-79.318686301,43.815899351
799,13246,Beverly Glen Ymca,Non Profit Agency,85 BEVERLY GLEN BLVD,M1W,Public Elementary School,Beverly Glen Junior Public School,0,0,0,26,30,56,Y,Y,-79.3230708612,43.7986617097
800,13247,Heart Beatz - Halbert Child Care Site,Non Profit Agency,25 HALBERT PLACE,M1M,Public Elementary School,H A Halbert Jr Public School,0,0,0,26,30,56,Y,Y,-79.231736063,43.727649597
801,13250,Alvin Curling Ymca,Non Profit Agency,50 UPPER ROUGE TRAIL,M1B,Public Elementary School,Alvin Curling Public School,0,0,0,13,30,43,Y,Y,-79.190239252,43.80848165
802,13251,Percy Williams Ymca,Non Profit Agency,35 WHITE HEATHER BLVD,M1V,Public Elementary School,Percy Williams Junior Public School,0,0,0,26,30,56,Y,Y,-79.26565853,43.812666881
803,13253,Plasp North Bridlewood Junior Public School,Non Profit Agency,50 COLLINGSBROOK BLVD,M1W,Public Elementary School,North Bridlewood Junior Public School,0,0,0,13,15,28,Y,Y,-79.318587082,43.788916352
804,13254,Plasp Inglewood Heights Junior Public School,Non Profit Agency,45 DEMPSTER ST,M1T,Public Elementary School,Inglewood Heights Public School,0,0,0,13,15,28,Y,Y,-79.2923213704,43.779416136
805,13256,Plasp Blythwood Junior Public School,Non Profit Agency,2 STRATHGOWAN CRES,M4N,Public Elementary School,Blythwood Junior Public School,0,0,0,13,30,43,Y,Y,-79.389508951,43.7199400886
806,13257,Unicorn Day Care Centre,Non Profit Agency,240 AVENUE RD,M5R,Church,The Church Of The Messiah,0,15,24,0,0,39,Y,Y,-79.397921613,43.676933832
807,13285,Tiny Explorers Academy Inc,Commercial Agency,115 MERTON ST,M4S,Other,,10,30,40,0,0,80,N,Y,-79.392789515,43.696602319
808,13286,Sunshine Kids,Commercial Agency,1 WESTSIDE DR,M9C,Commercial Building,Dh Management,0,0,40,20,14,74,N,N,-79.562227982,43.618343416
809,13287,Yeshivat Yesodei Hatora,Non Profit Agency,77 GLEN RUSH BLVD,M5N,Synagogue,,0,0,142,0,0,142,N,Y,-79.425863933,43.717992286
810,13295,Chabad Of Midtown - St Clair,Non Profit Agency,546 ST CLAIR AVE W,M6C,Other,,10,61,48,0,0,119,N,Y,-79.42094492,43.682820031
811,13304,Vedic Roots Montessori Academy (Scarborough),Non Profit Agency,42 TUXEDO CRT,M1G,Other,,0,10,22,0,0,32,N,Y,-79.2305673699,43.7807060543
812,13310,Bluebird Montessori School (Mini),Commercial Agency,905 BROADVIEW AVE,M4K,Other,,10,45,0,0,0,55,N,Y,-79.357455955,43.681200857
813,13311,Dr Eric Jackman Institute Of Child Study Laboratory School Nursery,Non Profit Agency,45 WALMER RD,M5R,Other,,0,0,20,0,0,20,N,N,-79.405875493,43.669613071
814,13317,Waldorf Academy Childcare Centre,Non Profit Agency,263 SPADINA RD,M5R,Other,,0,24,21,0,0,45,N,Y,-79.407594933,43.677018341
815,13318,Brookhaven Child Care -  St. Bernard Site,Non Profit Agency,12 DUCKWORTH ST,M6M,Catholic Elementary School,St. Bernard Catholic School,0,0,0,52,45,97,Y,Y,-79.500069987,43.702525967
816,13324,Taddle Creek Montessori School,Commercial Agency,39 SPADINA RD,M5R,Other,,0,0,0,109,0,109,N,N,-79.404268207,43.668529412
817,13325,Waldorf Academy Childcare Centre-Madison,Non Profit Agency,250 MADISON AVE,M4V,Other,,0,0,27,0,0,27,N,Y,-79.407066929,43.677232685
818,13329,High Park Gardens Montessori School,Commercial Agency,35 HIGH PARK GDNS,M6R,House,House,0,15,0,97,0,112,N,N,-79.457391527,43.648640646
819,13337,Bayview Glen,Non Profit Agency,275 DUNCAN MILL RD,M3B,Other,,0,30,48,0,0,78,N,N,-79.3514128588,43.7609172866
820,13338,The Mildenhall School,Commercial Agency,35 OURLAND AVE,M8Z,Other,,0,0,0,76,0,76,N,N,-79.507758627,43.616237679
821,13339,Viva Kids Academy,Commercial Agency,3420 YONGE ST,M4N,Other,,10,30,62,0,0,102,N,Y,-79.404735446,43.733275792
822,13340,Lullaboo Nursery And Childcare Center - Avenue Campus,Commercial Agency,1133 AVENUE RD,M5N,Other,,10,35,64,0,0,109,N,Y,-79.4105550078,43.7096639906
823,13344,Tfs Canada's International School (Mildenhall Branch),Non Profit Agency,101 MILDENHALL RD,M4N,Private Elementary School,,0,0,50,0,0,50,N,N,-79.386598877,43.7293190975
824,13345,Jardin D'Eveil,Non Profit Agency,294 LAWRENCE AVE E,M4N,Private Elementary School,Toronto French School,0,30,0,0,0,30,N,N,-79.3855500355,43.728608062
825,13346,The Laurel School,Commercial Agency,44 UPJOHN RD,M3B,Other,,0,15,32,0,0,47,N,N,-79.3500068974,43.7512880386
826,13347,Netivot Hatorah - South Campus,Non Profit Agency,470 GLENCAIRN AVE,M5N,Place of Worship,,0,15,20,44,0,79,N,Y,-79.426999986,43.713099761
827,13388,Bannockburn School,Non Profit Agency,3080 BAYVIEW AVE,M2N,Other,,0,45,48,0,0,93,N,N,-79.391925383,43.778859548
828,13415,Bais Yaakov Elementary School,Non Profit Agency,15 SARANAC BLVD,M6A,Other,,10,15,72,0,0,97,N,Y,-79.431869446,43.721429256
829,13427,Maria Montessori School Young Children's Community,Commercial Agency,125 BRENTCLIFFE RD,M4G,Other,,0,24,23,26,0,73,N,Y,-79.363062343,43.7173873881
830,13444,Ars Nursery School - Armenian Community Centre,Non Profit Agency,45 HALLCROWN PL,M2J,Other,,0,30,44,0,0,74,N,Y,-79.3217442416,43.7700982423
831,13449,Posluns Education Centre,Non Profit Agency,18 NEPTUNE DR,M6A,Other,,0,0,48,72,0,120,N,Y,-79.434252638,43.731499388
832,13451,Northwood Montessori,Commercial Agency,1080 FINCH AVE E,M2J,Church,Tri-Congregational Church,0,10,36,0,0,46,N,Y,-79.364941494,43.790890366
833,13452,Eitz Chaim Schools Vm,Non Profit Agency,2742 BATHURST ST,M6B,Private Elementary School,,0,30,46,0,0,76,N,Y,-79.427882734,43.7098547341
834,13454,La Citadelle International Academy Of Arts & Science,Non Profit Agency,36 SCARSDALE RD,M3B,Other,,0,0,24,0,0,24,N,N,-79.354707432,43.747459286
835,13463,Early Years Education System (E.Y.E.S),Commercial Agency,3000 VICTORIA PARK AVE,M2J,Other,,10,22,23,0,13,68,N,Y,-79.3320509885,43.7923267755
836,13469,The Giles School,Non Profit Agency,80 SCARSDALE RD,M3B,Private Elementary School,The Giles Private Elementary School,0,2,11,0,0,13,N,N,-79.355659863,43.750321937
837,13478,Riverdale Mighty Kids Corp,Commercial Agency,842 GERRARD ST E,M4M,Other,,10,15,24,0,0,49,N,Y,-79.343306597,43.667815194
838,13495,Torah Tots South,Non Profit Agency,44 EDINBURGH DR,M3H,Other,,0,10,16,0,0,26,N,N,-79.4348206591,43.7420452707
839,13496,Liberty Prep Parliament,Commercial Agency,162 PARLIAMENT ST,M5A,Other,,0,25,10,0,0,35,N,N,-79.364740923,43.65502011
840,13500,Enquiring Minds Montessori,Commercial Agency,24 PROGRESS AVE,M1P,Private Elementary School,,0,29,64,0,0,93,N,Y,-79.280161163,43.770417242
841,13501,Blessed Pier Giorgio Frassati Extended Day Program,Non Profit Agency,8 SEASONS DR,M1X,Catholic Elementary School,Blessed Pier Giorgio Frassati Catholic School,0,0,0,26,30,56,Y,Y,-79.232737525,43.829875203
842,13502,Wexford Extended Day And School Age Program,Non Profit Agency,1050 PHARMACY AVE,M1R,Public Elementary School,Wexford Public School,0,0,0,13,30,43,Y,Y,-79.304114891,43.740153043
843,13503,Sprucecourt Child Care Centre,Non Profit Agency,70 SPRUCE ST,M5A,Public Elementary School,Sprucecourt Junior Public School,0,0,0,26,15,41,Y,Y,-79.36382992,43.664486002
844,13504,Children Of Tomorrow,Non Profit Agency,425 MCCOWAN RD,M1J,Public (school closed),McCowan Public School,10,10,16,0,0,36,Y,Y,-79.238941177,43.743609817
845,13505,Our Lady Of Fatima Ymca,Non Profit Agency,3176 ST CLAIR AVE E,M1L,Catholic Elementary School,Our Lady Of Fatima Catholic School,0,0,0,26,60,86,Y,Y,-79.293615847,43.710159938
846,13506,Apple Jacks Preschool,Commercial Agency,19 BENLAMOND AVE,M4E,Other,,0,11,24,12,0,47,N,N,-79.300191556,43.680465677
847,13508,Garderie Chez Tante Laure 2,Non Profit Agency,255 CORONATION DR,M1E,Public Elementary (French),Alexandre-Dumas,0,10,24,52,45,131,Y,Y,-79.179765211,43.762418809
848,13509,Our Lady Of Wisdom Ymca,Non Profit Agency,10 JAPONICA RD,M1R,Catholic Elementary School,Our Lady Of Wisdom Catholic School,0,0,0,26,30,56,Y,Y,-79.308346371,43.761946577
849,13510,Plasp St. Conrad Catholic School,Non Profit Agency,5 EXBURY RD,M3M,Catholic Elementary School,St. Conrad Catholic School,0,0,0,13,30,43,Y,Y,-79.494524304,43.729722408
850,13524,Ascot Avenue Community Daycare,Non Profit Agency,991 ST CLAIR AVE W,M6E,Public High School,Oakwood Collegiate Institute,10,10,16,0,0,36,Y,Y,-79.4363822617,43.678664473
851,13525,Grand Avenue Montessori School - 600,Commercial Agency,600 THE QUEENSWAY,M8Y,Other,Child Care Centre,0,12,14,0,0,26,N,Y,-79.4945901212,43.628391126
852,13526,Grand Avenue Montessori School - 602,Commercial Agency,602 THE QUEENSWAY,M8Y,Other,Child Care Centre,0,0,32,0,0,32,N,Y,-79.4947709057,43.628423319
853,13527,Little Angels Childcare Learning Centre,Commercial Agency,1695 DUFFERIN ST,M6E,Other,,10,30,45,0,0,85,N,Y,-79.442960648,43.678665417
854,13537,The Munchkin Manor Daycare & Early Learning Centre,Commercial Agency,1087 LILLIAN ST,M2M,Church,St. John's Anglican Church Willowdale,10,25,39,0,0,74,N,Y,-79.4103937,43.798456367
855,13542,Jubilee Child Care Centre,Non Profit Agency,55 EMMETT AVE,M6M,High Rise Apartment,Apartment,10,20,32,0,0,62,Y,Y,-79.50342902,43.688636624
856,13543,Network Child Care Services - Dane Avenue Child Care Centre,Non Profit Agency,120 VIA BAGNATO,M6A,Purpose Built,,10,20,32,0,0,62,Y,Y,-79.454282688,43.716109531
857,13546,Hawthorn School Day Care,Non Profit Agency,101 SCARSDALE RD,M3B,Other,,0,7,7,0,0,14,N,N,-79.354781406,43.751555583
858,13547,Monarch Manor,Commercial Agency,240 MANOR RD E,M4S,Other,,10,15,32,0,0,57,N,Y,-79.385564835,43.705133868
859,13548,Blossoming Minds Learning Centre Inc.,Commercial Agency,1530 DANFORTH AVE,M4J,Other,,10,40,70,26,0,146,N,Y,-79.324707593,43.683435621
860,13550,Robbins Hebrew Academy,Non Profit Agency,1700 BATHURST ST,M5P,Other,,0,0,48,0,0,48,N,Y,-79.424400279,43.69542657
861,13551,Blue Bell Academy Inc.,Commercial Agency,2191 GERRARD ST E,M4E,Other,,0,10,16,0,0,26,N,Y,-79.3008312709,43.6835689842
862,13554,Jacob Tree Preschool,Commercial Agency,2610 BIRCHMOUNT RD,M1W,Place of Worship,The Scarborough Chinese Gospal Church,0,0,8,0,0,8,N,N,-79.3030270602,43.7907690364
863,13556,Club Abc (Abc Academy Queen B & A),Commercial Agency,1921 QUEEN ST E,M4L,Other,,0,0,0,26,45,71,N,Y,-79.3040840217,43.6689207872
864,13564,Kids & Company St Andrews,Commercial Agency,73 SIMCOE ST,M5J,Church,St Andrews Church,6,15,16,0,0,37,N,Y,-79.385552713,43.646779644
865,13584,Score Day Camp,Commercial Agency,2760 BATHURST ST,M6B,Other,,0,0,88,0,0,88,N,N,-79.4281261382,43.7107150166
866,13586,William G. Davis Kindergarten Extended Care Program,Non Profit Agency,128 EAST AVE,M1C,Public Elementary School,William G. Davis Junior Public School,0,0,0,26,0,26,Y,Y,-79.1344775261,43.7850550409
867,13587,West Rouge Kindergarten Extended Care Program,Non Profit Agency,401 FRIENDSHIP AVE,M1C,Public Elementary School,West Rouge Junior Public School,0,0,0,26,0,26,Y,Y,-79.133715924,43.795618421
868,13588,Charlottetown Kindergarten Extended Care Program,Non Profit Agency,85 CHARLOTTETOWN BLVD,M1C,Public Elementary School,Charlottetown Junior Public School,0,0,0,26,0,26,Y,Y,-79.142208961,43.782070232
869,13589,George Brown - Elmlea,Non Profit Agency,50 HADRIAN DR,M9W,Public Elementary School,Elmlea Public School,0,0,0,26,30,56,Y,Y,-79.549870192,43.715938621
870,13590,Danforth Gardens Playcare,Non Profit Agency,20 SANTAMONICA BLVD,M1L,Public Elementary School,Danforth Gardens Public School,0,0,0,26,30,56,Y,Y,-79.270927397,43.708767059
871,13593,Castlebar Ymca,Non Profit Agency,70 CHARTWELL RD,M8Z,Public Elementary School,Castlebar Public School,0,0,0,26,45,71,Y,Y,-79.5137974872,43.6305650616
872,13595,St. Leo Ymca,Non Profit Agency,3672 LAKE SHORE BLVD W,M8W,Catholic Elementary School,St Leo Catholic School,0,0,0,26,30,56,Y,Y,-79.538179289,43.594476737
873,13596,Plasp Parkfield Junior School,Non Profit Agency,31 REDGRAVE DR,M9R,Public Elementary School,Parkfield P.S.,0,0,0,13,30,43,Y,Y,-79.569757847,43.682287772
874,13597,Plasp St. Norbert Catholic School,Non Profit Agency,60 MANIZA RD,M3K,Public Elementary School,St Norbert,0,0,0,13,15,28,Y,Y,-79.464522784,43.734615032
875,13599,Plasp Bennington Heights Ps,Non Profit Agency,76 BENNINGTON HEIGHTS DR,M4G,Public Elementary School,Bennington Heights,0,0,0,13,15,28,Y,Y,-79.368778086,43.693985401
876,13600,Plasp St Matthias Catholic School,Non Profit Agency,111 ASPENWOOD DR,M2H,Public Elementary School,St Mathias Catholic School,0,0,0,0,30,30,Y,Y,-79.363158595,43.80704372
877,13601,Plasp Blessed Sacrament C.S.,Non Profit Agency,24 BEDFORD PARK AVE,M5M,Catholic Elementary School,Blessed Sacrament Catholic School,0,0,0,13,45,58,Y,Y,-79.404000764,43.7274902056
878,13603,Terraview-Willowfield Extended Day Program,Non Profit Agency,95 PACHINO BLVD,M1R,Public Elementary School,Terraview-Willowfield Public School,0,0,0,0,30,30,Y,Y,-79.308572744,43.763782914
879,13608,Clairlea,Non Profit Agency,25 ROSALIND CRES,M1L,Public Elementary School,Clairlea Public School,0,0,0,26,30,56,Y,Y,-79.296235894,43.716476759
880,13610,Network - St Agatha,Non Profit Agency,49 CATHEDRAL BLUFFS DR,M1M,Catholic Elementary School,St Agatha Catholic School,0,0,0,26,60,86,Y,Y,-79.22962656,43.723553209
881,13611,Macaulay - Fh Miller Child Care Centre,Non Profit Agency,363 ROGERS RD,M6E,Public Elementary School,Fh Miller Junior Public School,0,0,0,26,45,71,Y,Y,-79.460493201,43.682824375
882,13613,Family Day Kennedy Extended Day & School Age Program,Non Profit Agency,20 ELMFIELD CRES,M1V,Public Elementary School,Kennedy Public School,0,0,0,13,30,43,Y,Y,-79.3081837449,43.8188445333
883,13614,Plasp Lanor Junior Middle School Toronto,Non Profit Agency,450 LANOR AVE,M8W,Public Elementary School,Lanor Junior Middle School Toronto,0,0,0,13,27,40,Y,Y,-79.544792183,43.609501481
884,13615,Plasp Twentieth Street Junior School,Non Profit Agency,3190 LAKE SHORE BLVD W,M8V,Public Elementary School,Twentieth Street Junior School,0,0,0,13,15,28,Y,Y,-79.519938243,43.597977149
885,13616,Buchanan Extended Day & School Age Program,Non Profit Agency,4 BUCANNAN RD,M1R,Public Elementary School,Buchanan Public School,0,0,0,0,30,30,Y,Y,-79.299928269,43.75141236
886,13617,Silver Springs Extended Day & School Age Program,Non Profit Agency,222 SILVER SPRINGS BLVD,M1V,Public Elementary School,Silver Springs Public School,0,0,0,13,30,43,Y,Y,-79.3023801886,43.8044381226
887,13618,Willowbrae Academy Bayview Village,Commercial Agency,432 SHEPPARD AVE E,M2N,Other,,9,38,55,0,0,102,N,Y,-79.391278529,43.766538366
